"Year,Age,ID_sex,ID_np,M_come,M_out"
"2015,2,1,1,196,180"
"2015,1,1,1,134,138"
"2015,0,1,1,123,85"
"2016,0,1,1,116,106"
"2016,1,1,1,158,147"
"2016,2,1,1,193,144"
"2016,3,1,1,157,174"
"2016,4,1,1,150,148"
"2016,5,1,1,155,148"
"2016,6,1,1,248,172"
"2016,7,1,1,156,167"
"2016,8,1,1,88,106"
"2016,9,1,1,90,89"
"2016,10,1,1,74,84"
"2016,11,1,1,88,92"
"2016,12,1,1,68,82"
"2016,13,1,1,89,83"
"2016,14,1,1,58,65"
"2016,15,1,1,166,76"
"2016,16,1,1,474,135"
"2016,17,1,1,388,236"
"2016,18,1,1,614,766"
"2016,19,1,1,453,657"
"2016,20,1,1,388,433"
"2016,21,1,1,378,302"
"2016,22,1,1,321,278"
"2016,23,1,1,223,250"
"2016,24,1,1,237,234"
"2016,25,1,1,267,257"
"2016,26,1,1,275,244"
"2016,27,1,1,282,254"
"2016,28,1,1,309,344"
"2016,29,1,1,288,307"
"2016,30,1,1,305,291"
"2016,31,1,1,266,263"
"2016,32,1,1,231,263"
"2016,33,1,1,223,263"
"2016,34,1,1,187,214"
"2016,35,1,1,172,221"
"2016,36,1,1,154,171"
"2016,37,1,1,161,155"
"2016,38,1,1,129,190"
"2016,39,1,1,146,172"
"2016,40,1,1,112,164"
"2016,41,1,1,95,121"
"2016,42,1,1,102,117"
"2016,43,1,1,88,106"
"2016,44,1,1,104,136"
"2016,45,1,1,82,119"
"2016,46,1,1,80,85"
"2016,47,1,1,65,83"
"2016,48,1,1,70,93"
"2016,49,1,1,71,87"
"2016,50,1,1,72,90"
"2016,51,1,1,49,100"
"2016,52,1,1,68,79"
"2016,53,1,1,58,91"
"2016,54,1,1,69,86"
"2016,55,1,1,63,101"
"2016,56,1,1,46,90"
"2016,57,1,1,74,103"
"2016,58,1,1,49,78"
"2016,59,1,1,54,68"
"2016,60,1,1,56,79"
"2016,61,1,1,53,67"
"2016,62,1,1,47,63"
"2016,63,1,1,46,68"
"2016,64,1,1,36,54"
"2016,65,1,1,58,57"
"2016,66,1,1,51,40"
"2016,67,1,1,32,45"
"2016,68,1,1,25,24"
"2016,69,1,1,22,38"
"2016,70,1,1,20,20"
"2016,71,1,1,12,18"
"2016,72,1,1,5,5"
"2016,73,1,1,8,9"
"2016,74,1,1,14,10"
"2016,75,1,1,22,17"
"2016,76,1,1,23,17"
"2016,77,1,1,23,14"
"2016,78,1,1,14,9"
"2016,79,1,1,7,9"
"2016,80,1,1,12,9"
"2016,81,1,1,8,8"
"2016,82,1,1,8,9"
"2016,83,1,1,16,8"
"2016,84,1,1,10,5"
"2016,85,1,1,3,2"
"2016,86,1,1,7,4"
"2016,87,1,1,2,1"
"2016,88,1,1,4,2"
"2016,89,1,1,1,1"
"2016,90,1,1,2,2"
"2016,91,1,1,3,2"
"2016,92,1,1,0,1"
"2016,93,1,1,0,1"
"2016,94,1,1,1,0"
"2016,95,1,1,0,0"
"2016,100,1,1,0,0"
"2016,96,1,1,0,0"
"2016,97,1,1,0,0"
"2016,98,1,1,0,0"
"2016,99,1,1,0,0"
"2016,0,1,0,128,159"
"2016,1,1,0,204,239"
"2016,2,1,0,190,243"
"2016,3,1,0,196,210"
"2016,4,1,0,190,215"
"2016,5,1,0,181,217"
"2016,6,1,0,183,275"
"2016,7,1,0,181,188"
"2016,8,1,0,141,122"
"2016,9,1,0,110,114"
"2016,10,1,0,110,115"
"2016,11,1,0,92,96"
"2016,12,1,0,85,86"
"2016,13,1,0,93,104"
"2016,14,1,0,85,87"
"2016,15,1,0,85,204"
"2016,16,1,0,187,574"
"2016,17,1,0,207,378"
"2016,18,1,0,437,469"
"2016,19,1,0,410,274"
"2016,20,1,0,260,217"
"2016,21,1,0,230,198"
"2016,22,1,0,170,185"
"2016,23,1,0,162,139"
"2016,24,1,0,191,189"
"2016,25,1,0,199,234"
"2016,26,1,0,230,285"
"2016,27,1,0,228,252"
"2016,28,1,0,255,291"
"2016,29,1,0,277,284"
"2016,30,1,0,234,252"
"2016,31,1,0,217,238"
"2016,32,1,0,225,223"
"2016,33,1,0,192,203"
"2016,34,1,0,197,179"
"2016,35,1,0,183,160"
"2016,36,1,0,161,149"
"2016,37,1,0,135,140"
"2016,38,1,0,153,106"
"2016,39,1,0,129,106"
"2016,40,1,0,127,111"
"2016,41,1,0,112,102"
"2016,42,1,0,120,82"
"2016,43,1,0,107,77"
"2016,44,1,0,120,89"
"2016,45,1,0,107,83"
"2016,46,1,0,87,65"
"2016,47,1,0,56,52"
"2016,48,1,0,63,54"
"2016,49,1,0,78,69"
"2016,50,1,0,80,58"
"2016,51,1,0,82,55"
"2016,52,1,0,69,67"
"2016,53,1,0,82,67"
"2016,54,1,0,92,81"
"2016,55,1,0,88,48"
"2016,56,1,0,95,66"
"2016,57,1,0,86,66"
"2016,58,1,0,86,54"
"2016,59,1,0,84,65"
"2016,60,1,0,80,66"
"2016,61,1,0,63,51"
"2016,62,1,0,68,53"
"2016,63,1,0,51,44"
"2016,64,1,0,51,39"
"2016,65,1,0,53,51"
"2016,66,1,0,45,53"
"2016,67,1,0,47,33"
"2016,68,1,0,31,24"
"2016,69,1,0,34,26"
"2016,70,1,0,13,19"
"2016,71,1,0,14,8"
"2016,72,1,0,2,5"
"2016,73,1,0,8,4"
"2016,74,1,0,14,14"
"2016,75,1,0,25,24"
"2016,76,1,0,22,23"
"2016,77,1,0,9,20"
"2016,78,1,0,7,12"
"2016,79,1,0,11,7"
"2016,80,1,0,11,14"
"2016,81,1,0,7,8"
"2016,82,1,0,6,10"
"2016,83,1,0,6,9"
"2016,84,1,0,5,9"
"2016,85,1,0,2,7"
"2016,86,1,0,6,4"
"2016,87,1,0,3,2"
"2016,88,1,0,1,1"
"2016,89,1,0,2,1"
"2016,90,1,0,1,3"
"2016,91,1,0,1,1"
"2016,92,1,0,0,1"
"2016,93,1,0,0,0"
"2016,94,1,0,1,0"
"2016,95,1,0,0,0"
"2016,96,1,0,0,0"
"2016,97,1,0,0,0"
"2016,98,1,0,0,0"
"2016,99,1,0,0,0"
"2016,100,1,0,0,0"
"2016,0,0,1,126,105"
"2016,1,0,1,170,133"
"2016,2,0,1,196,150"
"2016,3,0,1,142,154"
"2016,4,0,1,142,141"
"2016,5,0,1,140,149"
"2016,6,0,1,224,145"
"2016,7,0,1,141,144"
"2016,8,0,1,96,121"
"2016,9,0,1,78,83"
"2016,10,0,1,85,85"
"2016,11,0,1,75,83"
"2016,12,0,1,57,86"
"2016,13,0,1,65,88"
"2016,14,0,1,68,65"
"2016,15,0,1,179,74"
"2016,16,0,1,497,136"
"2016,17,0,1,489,278"
"2016,18,0,1,999,998"
"2016,19,0,1,822,1159"
"2016,20,0,1,592,705"
"2016,21,0,1,512,477"
"2016,22,0,1,409,378"
"2016,23,0,1,368,317"
"2016,24,0,1,410,319"
"2016,25,0,1,423,373"
"2016,26,0,1,411,371"
"2016,27,0,1,415,366"
"2016,28,0,1,420,406"
"2016,29,0,1,418,376"
"2016,30,0,1,364,343"
"2016,31,0,1,336,329"
"2016,32,0,1,309,339"
"2016,33,0,1,314,276"
"2016,34,0,1,209,248"
"2016,35,0,1,215,231"
"2016,36,0,1,201,215"
"2016,37,0,1,144,169"
"2016,38,0,1,153,169"
"2016,39,0,1,139,152"
"2016,40,0,1,129,137"
"2016,41,0,1,87,121"
"2016,42,0,1,98,113"
"2016,43,0,1,90,99"
"2016,44,0,1,86,114"
"2016,45,0,1,73,100"
"2016,46,0,1,56,79"
"2016,47,0,1,74,104"
"2016,48,0,1,61,86"
"2016,49,0,1,67,77"
"2016,50,0,1,54,80"
"2016,51,0,1,64,106"
"2016,52,0,1,63,100"
"2016,53,0,1,61,94"
"2016,54,0,1,67,101"
"2016,55,0,1,99,102"
"2016,56,0,1,96,94"
"2016,57,0,1,88,108"
"2016,58,0,1,91,74"
"2016,59,0,1,68,100"
"2016,60,0,1,65,84"
"2016,61,0,1,78,95"
"2016,62,0,1,52,86"
"2016,63,0,1,72,85"
"2016,64,0,1,63,76"
"2016,65,0,1,56,55"
"2016,66,0,1,65,61"
"2016,67,0,1,64,70"
"2016,68,0,1,41,44"
"2016,69,0,1,43,39"
"2016,70,0,1,29,31"
"2016,71,0,1,16,19"
"2016,72,0,1,18,25"
"2016,73,0,1,13,16"
"2016,74,0,1,27,18"
"2016,75,0,1,35,26"
"2016,76,0,1,37,41"
"2016,77,0,1,41,39"
"2016,78,0,1,36,32"
"2016,79,0,1,36,36"
"2016,80,0,1,31,23"
"2016,81,0,1,35,25"
"2016,82,0,1,29,26"
"2016,83,0,1,24,23"
"2016,84,0,1,19,20"
"2016,85,0,1,18,17"
"2016,86,0,1,10,15"
"2016,87,0,1,12,8"
"2016,88,0,1,9,7"
"2016,89,0,1,10,7"
"2016,90,0,1,7,4"
"2016,91,0,1,7,7"
"2016,92,0,1,5,5"
"2016,93,0,1,4,4"
"2016,94,0,1,3,4"
"2016,95,0,1,3,2"
"2016,96,0,1,3,1"
"2016,97,0,1,1,2"
"2016,98,0,1,1,0"
"2016,99,0,1,0,0"
"2016,100,0,1,0,2"
"2016,0,0,0,136,167"
"2016,1,0,0,178,222"
"2016,2,0,0,179,234"
"2016,3,0,0,191,189"
"2016,4,0,0,182,206"
"2016,5,0,0,170,171"
"2016,6,0,0,178,248"
"2016,7,0,0,160,166"
"2016,8,0,0,140,141"
"2016,9,0,0,114,112"
"2016,10,0,0,93,97"
"2016,11,0,0,82,79"
"2016,12,0,0,96,86"
"2016,13,0,0,92,90"
"2016,14,0,0,79,79"
"2016,15,0,0,99,190"
"2016,16,0,0,171,509"
"2016,17,0,0,209,428"
"2016,18,0,0,544,681"
"2016,19,0,0,746,499"
"2016,20,0,0,461,368"
"2016,21,0,0,379,303"
"2016,22,0,0,274,301"
"2016,23,0,0,235,313"
"2016,24,0,0,300,407"
"2016,25,0,0,309,426"
"2016,26,0,0,302,443"
"2016,27,0,0,320,408"
"2016,28,0,0,350,440"
"2016,29,0,0,316,428"
"2016,30,0,0,277,373"
"2016,31,0,0,267,325"
"2016,32,0,0,295,330"
"2016,33,0,0,232,311"
"2016,34,0,0,202,213"
"2016,35,0,0,194,201"
"2016,36,0,0,145,162"
"2016,37,0,0,142,141"
"2016,38,0,0,155,148"
"2016,39,0,0,124,130"
"2016,40,0,0,119,108"
"2016,41,0,0,99,90"
"2016,42,0,0,81,85"
"2016,43,0,0,95,84"
"2016,44,0,0,77,77"
"2016,45,0,0,92,82"
"2016,46,0,0,73,50"
"2016,47,0,0,83,55"
"2016,48,0,0,71,64"
"2016,49,0,0,53,54"
"2016,50,0,0,76,57"
"2016,51,0,0,83,69"
"2016,52,0,0,83,64"
"2016,53,0,0,74,59"
"2016,54,0,0,83,72"
"2016,55,0,0,98,97"
"2016,56,0,0,88,90"
"2016,57,0,0,87,88"
"2016,58,0,0,62,75"
"2016,59,0,0,86,52"
"2016,60,0,0,78,69"
"2016,61,0,0,93,66"
"2016,62,0,0,70,52"
"2016,63,0,0,67,63"
"2016,64,0,0,73,55"
"2016,65,0,0,44,52"
"2016,66,0,0,48,55"
"2016,67,0,0,71,57"
"2016,68,0,0,36,32"
"2016,69,0,0,37,42"
"2016,70,0,0,24,25"
"2016,71,0,0,17,19"
"2016,72,0,0,13,14"
"2016,73,0,0,19,19"
"2016,100,0,0,2,1"
"2016,74,0,0,19,31"
"2016,75,0,0,17,26"
"2016,76,0,0,32,36"
"2016,77,0,0,31,36"
"2016,78,0,0,34,40"
"2016,79,0,0,33,29"
"2016,80,0,0,26,26"
"2016,81,0,0,25,29"
"2016,82,0,0,33,32"
"2016,83,0,0,24,26"
"2016,84,0,0,25,28"
"2016,85,0,0,17,20"
"2016,86,0,0,18,13"
"2016,87,0,0,15,19"
"2016,88,0,0,11,15"
"2016,89,0,0,11,12"
"2016,90,0,0,12,12"
"2016,91,0,0,6,7"
"2016,92,0,0,5,6"
"2016,93,0,0,6,4"
"2016,94,0,0,3,5"
"2016,95,0,0,1,2"
"2016,96,0,0,1,2"
"2016,97,0,0,2,1"
"2016,98,0,0,1,1"
"2016,99,0,0,0,0"
"2017,99,0,0,0,0"
"2017,98,0,0,1,1"
"2017,97,0,0,2,1"
"2017,96,0,0,1,2"
"2017,95,0,0,1,1"
"2017,94,0,0,2,4"
"2017,93,0,0,5,4"
"2017,92,0,0,4,5"
"2017,91,0,0,5,6"
"2017,90,0,0,10,10"
"2017,89,0,0,9,10"
"2017,88,0,0,9,13"
"2017,87,0,0,13,16"
"2017,86,0,0,15,11"
"2017,85,0,0,15,17"
"2017,84,0,0,22,23"
"2017,83,0,0,21,22"
"2017,82,0,0,28,27"
"2017,81,0,0,21,24"
"2017,80,0,0,22,22"
"2017,79,0,0,30,23"
"2017,78,0,0,35,40"
"2017,77,0,0,17,22"
"2017,76,0,0,20,28"
"2017,75,0,0,21,24"
"2017,74,0,0,7,11"
"2017,100,0,0,1,0"
"2017,73,0,0,8,10"
"2017,72,0,0,14,9"
"2017,71,0,0,24,16"
"2017,70,0,0,28,26"
"2017,69,0,0,31,33"
"2017,68,0,0,38,35"
"2017,67,0,0,47,55"
"2017,66,0,0,52,44"
"2017,65,0,0,76,52"
"2017,64,0,0,49,55"
"2017,63,0,0,72,63"
"2017,62,0,0,58,58"
"2017,61,0,0,66,64"
"2017,60,0,0,73,58"
"2017,59,0,0,79,64"
"2017,58,0,0,74,64"
"2017,57,0,0,91,89"
"2017,56,0,0,75,64"
"2017,55,0,0,82,76"
"2017,54,0,0,62,62"
"2017,53,0,0,67,68"
"2017,52,0,0,60,62"
"2017,51,0,0,61,54"
"2017,50,0,0,52,52"
"2017,49,0,0,51,52"
"2017,48,0,0,58,56"
"2017,47,0,0,47,58"
"2017,46,0,0,58,55"
"2017,45,0,0,56,71"
"2017,44,0,0,75,76"
"2017,43,0,0,95,77"
"2017,42,0,0,81,87"
"2017,41,0,0,103,99"
"2017,40,0,0,115,122"
"2017,39,0,0,117,141"
"2017,38,0,0,124,151"
"2017,37,0,0,134,163"
"2017,36,0,0,157,204"
"2017,35,0,0,160,214"
"2017,34,0,0,175,237"
"2017,33,0,0,225,275"
"2017,32,0,0,227,321"
"2017,31,0,0,212,325"
"2017,30,0,0,271,407"
"2017,29,0,0,287,424"
"2017,28,0,0,275,422"
"2017,27,0,0,300,420"
"2017,26,0,0,264,401"
"2017,25,0,0,242,377"
"2017,24,0,0,236,316"
"2017,23,0,0,269,264"
"2017,22,0,0,354,281"
"2017,21,0,0,443,263"
"2017,20,0,0,517,362"
"2017,19,0,0,764,496"
"2017,18,0,0,566,693"
"2017,17,0,0,191,472"
"2017,16,0,0,160,491"
"2017,15,0,0,96,214"
"2017,14,0,0,77,88"
"2017,13,0,0,80,101"
"2017,12,0,0,61,87"
"2017,11,0,0,73,80"
"2017,10,0,0,85,118"
"2017,9,0,0,108,126"
"2017,8,0,0,103,116"
"2017,7,0,0,153,172"
"2017,6,0,0,190,333"
"2017,5,0,0,148,194"
"2017,4,0,0,135,190"
"2017,3,0,0,168,192"
"2017,2,0,0,160,243"
"2017,1,0,0,144,205"
"2017,0,0,0,114,134"
"2017,100,0,1,0,2"
"2017,99,0,1,0,0"
"2017,98,0,1,1,0"
"2017,97,0,1,1,1"
"2017,96,0,1,2,1"
"2017,95,0,1,2,2"
"2017,94,0,1,2,3"
"2017,93,0,1,3,4"
"2017,92,0,1,4,4"
"2017,91,0,1,6,6"
"2017,90,0,1,6,3"
"2017,89,0,1,8,7"
"2017,88,0,1,8,6"
"2017,87,0,1,11,7"
"2017,86,0,1,9,13"
"2017,85,0,1,15,15"
"2017,84,0,1,16,18"
"2017,83,0,1,21,21"
"2017,82,0,1,25,23"
"2017,81,0,1,30,23"
"2017,80,0,1,27,21"
"2017,79,0,1,17,32"
"2017,78,0,1,42,44"
"2017,77,0,1,30,31"
"2017,76,0,1,24,27"
"2017,75,0,1,25,23"
"2017,74,0,1,13,12"
"2017,73,0,1,13,16"
"2017,72,0,1,10,20"
"2017,71,0,1,18,31"
"2017,70,0,1,32,50"
"2017,69,0,1,36,34"
"2017,68,0,1,48,52"
"2017,67,0,1,53,49"
"2017,66,0,1,56,75"
"2017,65,0,1,58,87"
"2017,64,0,1,51,75"
"2017,63,0,1,57,77"
"2017,62,0,1,62,76"
"2017,61,0,1,62,78"
"2017,60,0,1,70,90"
"2017,59,0,1,70,97"
"2017,58,0,1,61,88"
"2017,57,0,1,88,100"
"2017,56,0,1,66,94"
"2017,55,0,1,83,98"
"2017,54,0,1,75,93"
"2017,53,0,1,77,70"
"2017,52,0,1,73,88"
"2017,51,0,1,54,89"
"2017,50,0,1,53,65"
"2017,49,0,1,57,89"
"2017,48,0,1,60,78"
"2017,47,0,1,53,87"
"2017,46,0,1,70,80"
"2017,45,0,1,80,96"
"2017,44,0,1,74,94"
"2017,43,0,1,82,128"
"2017,42,0,1,106,124"
"2017,41,0,1,103,124"
"2017,40,0,1,110,146"
"2017,39,0,1,128,148"
"2017,38,0,1,163,171"
"2017,37,0,1,187,187"
"2017,36,0,1,201,214"
"2017,35,0,1,224,207"
"2017,34,0,1,266,246"
"2017,33,0,1,286,302"
"2017,32,0,1,312,284"
"2017,31,0,1,332,271"
"2017,30,0,1,398,325"
"2017,29,0,1,385,363"
"2017,28,0,1,388,335"
"2017,27,0,1,379,351"
"2017,26,0,1,352,342"
"2017,25,0,1,372,316"
"2017,24,0,1,329,292"
"2017,23,0,1,326,383"
"2017,22,0,1,445,511"
"2017,21,0,1,486,596"
"2017,20,0,1,595,760"
"2017,19,0,1,824,1185"
"2017,18,0,1,985,1021"
"2017,17,0,1,535,283"
"2017,16,0,1,541,173"
"2017,15,0,1,193,87"
"2017,14,0,1,64,69"
"2017,13,0,1,69,72"
"2017,12,0,1,83,77"
"2017,11,0,1,70,86"
"2017,10,0,1,75,94"
"2017,9,0,1,95,90"
"2017,8,0,1,100,117"
"2017,7,0,1,161,167"
"2017,6,0,1,251,152"
"2017,5,0,1,141,127"
"2017,4,0,1,144,125"
"2017,3,0,1,154,151"
"2017,2,0,1,185,121"
"2017,1,0,1,157,105"
"2017,0,0,1,93,80"
"2017,100,1,0,0,0"
"2017,99,1,0,0,0"
"2017,98,1,0,0,0"
"2017,97,1,0,0,0"
"2017,96,1,0,0,0"
"2017,95,1,0,0,0"
"2017,94,1,0,0,0"
"2017,93,1,0,1,0"
"2017,92,1,0,0,1"
"2017,91,1,0,1,1"
"2017,90,1,0,1,2"
"2017,89,1,0,2,1"
"2017,88,1,0,1,1"
"2017,87,1,0,3,2"
"2017,86,1,0,5,3"
"2017,85,1,0,2,6"
"2017,84,1,0,5,8"
"2017,83,1,0,6,8"
"2017,82,1,0,6,8"
"2017,81,1,0,7,6"
"2017,80,1,0,11,11"
"2017,79,1,0,5,10"
"2017,78,1,0,12,9"
"2017,77,1,0,18,24"
"2017,76,1,0,9,9"
"2017,75,1,0,10,12"
"2017,74,1,0,10,8"
"2017,73,1,0,5,7"
"2017,72,1,0,19,10"
"2017,71,1,0,18,9"
"2017,70,1,0,22,23"
"2017,69,1,0,29,23"
"2017,68,1,0,31,27"
"2017,67,1,0,32,34"
"2017,66,1,0,46,34"
"2017,65,1,0,42,44"
"2017,64,1,0,43,29"
"2017,63,1,0,57,41"
"2017,62,1,0,57,43"
"2017,61,1,0,65,61"
"2017,60,1,0,83,66"
"2017,59,1,0,66,65"
"2017,58,1,0,85,56"
"2017,57,1,0,87,55"
"2017,56,1,0,83,45"
"2017,55,1,0,71,58"
"2017,54,1,0,61,54"
"2017,53,1,0,58,56"
"2017,52,1,0,70,62"
"2017,51,1,0,63,62"
"2017,50,1,0,69,51"
"2017,49,1,0,49,49"
"2017,48,1,0,64,52"
"2017,47,1,0,83,57"
"2017,46,1,0,69,55"
"2017,45,1,0,69,60"
"2017,44,1,0,95,82"
"2017,43,1,0,93,98"
"2017,42,1,0,103,66"
"2017,41,1,0,110,92"
"2017,40,1,0,130,108"
"2017,39,1,0,104,95"
"2017,38,1,0,121,115"
"2017,37,1,0,133,130"
"2017,36,1,0,144,150"
"2017,35,1,0,152,183"
"2017,34,1,0,169,194"
"2017,33,1,0,215,238"
"2017,32,1,0,195,233"
"2017,31,1,0,200,272"
"2017,30,1,0,205,255"
"2017,29,1,0,186,269"
"2017,28,1,0,193,250"
"2017,27,1,0,191,282"
"2017,26,1,0,193,221"
"2017,25,1,0,154,185"
"2017,24,1,0,139,150"
"2017,23,1,0,157,164"
"2017,22,1,0,204,155"
"2017,21,1,0,249,157"
"2017,20,1,0,279,209"
"2017,19,1,0,513,296"
"2017,18,1,0,529,510"
"2017,17,1,0,194,386"
"2017,16,1,0,155,505"
"2017,15,1,0,93,189"
"2017,14,1,0,98,94"
"2017,13,1,0,76,94"
"2017,12,1,0,82,94"
"2017,11,1,0,85,87"
"2017,10,1,0,100,100"
"2017,9,1,0,118,124"
"2017,8,1,0,152,161"
"2017,7,1,0,159,198"
"2017,6,1,0,192,306"
"2017,5,1,0,155,180"
"2017,4,1,0,154,222"
"2017,3,1,0,186,228"
"2017,2,1,0,158,246"
"2017,1,1,0,149,225"
"2017,0,1,0,100,150"
"2017,99,1,1,0,0"
"2017,98,1,1,0,0"
"2017,97,1,1,0,0"
"2017,96,1,1,0,1"
"2017,100,1,1,0,0"
"2017,95,1,1,0,0"
"2017,94,1,1,0,0"
"2017,93,1,1,0,0"
"2017,92,1,1,0,1"
"2017,91,1,1,1,2"
"2017,90,1,1,1,1"
"2017,89,1,1,1,1"
"2017,88,1,1,2,2"
"2017,87,1,1,1,1"
"2017,86,1,1,4,4"
"2017,85,1,1,2,3"
"2017,84,1,1,6,5"
"2017,83,1,1,9,7"
"2017,82,1,1,5,9"
"2017,81,1,1,5,7"
"2017,80,1,1,7,8"
"2017,79,1,1,17,14"
"2017,78,1,1,10,19"
"2017,77,1,1,22,20"
"2017,76,1,1,11,9"
"2017,75,1,1,17,12"
"2017,74,1,1,6,8"
"2017,73,1,1,8,6"
"2017,72,1,1,6,17"
"2017,71,1,1,15,19"
"2017,70,1,1,21,21"
"2017,69,1,1,17,23"
"2017,68,1,1,35,37"
"2017,67,1,1,36,35"
"2017,66,1,1,35,58"
"2017,65,1,1,41,39"
"2017,64,1,1,43,50"
"2017,63,1,1,48,65"
"2017,62,1,1,40,69"
"2017,61,1,1,55,67"
"2017,60,1,1,52,75"
"2017,59,1,1,60,68"
"2017,58,1,1,60,80"
"2017,57,1,1,57,82"
"2017,56,1,1,47,91"
"2017,55,1,1,57,75"
"2017,54,1,1,66,87"
"2017,53,1,1,65,80"
"2017,52,1,1,58,78"
"2017,51,1,1,56,86"
"2017,50,1,1,44,85"
"2017,49,1,1,58,70"
"2017,48,1,1,60,80"
"2017,47,1,1,62,94"
"2017,46,1,1,69,97"
"2017,45,1,1,79,106"
"2017,44,1,1,101,137"
"2017,43,1,1,110,113"
"2017,42,1,1,92,134"
"2017,41,1,1,116,125"
"2017,40,1,1,121,159"
"2017,39,1,1,103,141"
"2017,38,1,1,134,180"
"2017,37,1,1,148,163"
"2017,36,1,1,161,167"
"2017,35,1,1,188,201"
"2017,34,1,1,203,196"
"2017,33,1,1,239,246"
"2017,32,1,1,262,243"
"2017,31,1,1,236,249"
"2017,30,1,1,258,292"
"2017,29,1,1,288,244"
"2017,28,1,1,237,266"
"2017,27,1,1,255,228"
"2017,26,1,1,250,234"
"2017,25,1,1,214,210"
"2017,24,1,1,184,207"
"2017,23,1,1,236,269"
"2017,22,1,1,298,359"
"2017,21,1,1,352,361"
"2017,20,1,1,362,441"
"2017,19,1,1,495,744"
"2017,18,1,1,640,839"
"2017,17,1,1,446,227"
"2017,16,1,1,529,178"
"2017,15,1,1,170,85"
"2017,14,1,1,71,82"
"2017,13,1,1,84,75"
"2017,12,1,1,84,78"
"2017,11,1,1,79,96"
"2017,10,1,1,83,85"
"2017,9,1,1,99,107"
"2017,8,1,1,128,140"
"2017,7,1,1,174,158"
"2017,6,1,1,260,166"
"2017,5,1,1,159,136"
